,Job_Name,Link,Job_Location,Mathematics,Statistics,Linear Algebra,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,Object-oriented programming,SQL/databases,NoSQL,SPSS,Stata,Access,Data Mining/Analytics,Visualisation,Tableau,Power BI,Matplot,Machine Learning,KNN,SVM,K-means,Multivariate Analysis,Regression,Classification,NLP,Deep Learning,Time-series,Simulation,Big Data,AWS Cloud,Google Cloud,Databricks,Azure,IBM Cloud,API,Operations research,DevOps,Git,SDLC,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,Decision Making,Consulting
223,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYzf2bww5Sc1-lKwt_YvA0uAmwvI8pY2huK1h-H6CS38c8GApsBU-YBp76WXufvWmko8leVEFk2su_vVIljA_Duw8Q6pfT3F4T9Do7Vw7qCMZq3em3s0KwDyT1y3sc6zKU59ivOqGKwHx_8bCibTAHonfF9vmLTRdUlvrwCIPfMF75VBgobON_oVNKlnMj-Yyf_iYNqwwCNCqnqw2gkJko4c3rbx5_la78RUZEPI6wU12DLbemIwiY69_DPjBwyuEvW15dRQu2M1fEONF__J2Xv2RtmTYpFxqcDgs_LetkzYNQ7uFtv84NDRjsRQUbAjvss45vspn37CnUHK_rt0Md-I6tAlDPkdwGdkUFK2i_fH3_wOJpkWx29lbot5KQTqiL2OqXw-aaxbPy-vNCLKgeXjM6oddcsWln6U9Ah1AqXap4fWWZ10-HrNfZJz5VoYO5jiRh7YmoFQqLNRxAah5wwkq&p=0&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
224,"Machine Learning Engineer, Self Driving",https://www.indeed.ca/rc/clk?jk=61281722e9acbcf9&fccid=f766f8bfbc3effb7&vjs=3,Toronto,,,,1,,,,1,,1,,,,1,,,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,1,1,,,,,,1,,,
225,"Associate - Quantitative Analytics, Structured Finance Modeling and Analytics",https://www.indeed.ca/rc/clk?jk=edafcb1a6c8f4cb6&fccid=b716e44d2c6283e7&vjs=3,Toronto,,,,1,1,,,1,1,1,,,1,,,,1,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,1,1,,1,,,,
226,AI Engineer,https://www.indeed.ca/rc/clk?jk=8a842206f17b93c7&fccid=799362a2faa3b40a&vjs=3,Toronto,,,,1,,,1,,,,,,,,,,,1,1,1,,,1,,,,,,,1,1,,,1,1,1,,1,,,,,,1,1,1,,,,,,1,,,,
227,"Director, Data Engineering and Data Science",https://www.indeed.ca/rc/clk?jk=7bdb30b2985a2216&fccid=9343039b36601ad2&vjs=3,Toronto,,,,1,,,,,,1,,,,,,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,,1,1,1,,,,,,,,,1,1,,
228,"Machine Learning Developer, Digital Products (English Services)",https://www.indeed.ca/rc/clk?jk=ec26d95f44267a82&fccid=d0afbded2b67a998&vjs=3,Toronto,,1,,1,,1,,,,1,,,1,1,,,,,,,,,1,,,,,,,,1,,,1,1,1,,,,,,,1,1,,,,,,,,,1,1,,
229,"Director, Business Intelligence",https://www.indeed.ca/rc/clk?jk=555eea2e0ba9301b&fccid=fc952d9205e32d0d&vjs=3,Toronto,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,1,,,,
230,RWE - Senior Statistician,https://www.indeed.ca/rc/clk?jk=75c9ac095e65b483&fccid=6b7a1dfe07e7f037&vjs=3,Toronto,1,1,,,,,,,,,1,,,,1,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,,,
231,Business Data Analyst,https://www.indeed.ca/rc/clk?jk=61ac29a2da63bd39&fccid=0ba2244fbaa16b6c&vjs=3,Toronto,,,,1,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,1,1,,,1,,,1,,,,
232,"Software Engineer, Machine Learning",https://www.indeed.ca/rc/clk?jk=0a932885c635dc21&fccid=9e88642c8c797c72&vjs=3,Toronto,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,
233,Director - Head of Toronto Artificial Intelligence Lab,https://www.indeed.ca/rc/clk?jk=3c3539959d95e3b1&fccid=3baffba98df23da3&vjs=3,Toronto,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,1,1,1,1,,
234,Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=826502117877efc5&fccid=4e917d9a3b14765d&vjs=3,Toronto,1,,,1,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,
235,"Analyst, BI & Analytics",https://www.indeed.ca/rc/clk?jk=f83ee262b276c200&fccid=9917de3c28f569f6&vjs=3,Toronto,1,1,,1,1,,1,,,1,,,1,,,,,1,1,1,1,,1,,,,,,,,1,,,1,,,,,,1,,,,,,1,,,,1,,1,,1,1,
236,Associate Professor / Professor - Data Science,https://www.indeed.ca/rc/clk?jk=644a07cba1dba401&fccid=986361104086c3ae&vjs=3,Toronto,,,,,,,,,,1,,,,,,,1,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,
237,Senior Software Engineer - Data Science,https://www.indeed.ca/rc/clk?jk=3ae2c9c97ba690b5&fccid=ec55bde5facc64de&vjs=3,Toronto,1,,,1,,1,1,,,1,,,1,1,,,1,,,,,,1,,1,,,1,1,1,1,,,,1,,,,,1,,,,,1,1,,1,,,,,,,,1
238,NLP/ML Developer,https://www.indeed.ca/rc/clk?jk=278b817c6548b5ff&fccid=c2dddba55fb89220&vjs=3,Toronto,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,1,1,1,,1,,,,,,,1,,,,,,,1,,,,
239,Marketing??Data??Analyst,https://www.indeed.ca/rc/clk?jk=dfb4fe2b16850e80&fccid=b4343e19b93251df&vjs=3,Toronto,1,1,,1,1,,,,,,,,1,,1,,,1,1,1,1,,1,,,,,,,,1,,,,1,,,1,,,,,1,1,1,1,,,,,,1,,1,,
240,ML/ AI Developer,https://www.indeed.ca/rc/clk?jk=455486a81e0f9156&fccid=c0b5558e336243b3&vjs=3,Toronto,1,,,1,,1,1,1,,,,,1,1,,,1,1,,,,,1,,,,,,,1,1,,,1,1,,,,,,,,,1,1,,1,,,,,1,1,,,
241,SENIOR COMMERCIAL CREDIT AND LENDING DATA ANALYST,https://www.indeed.ca/rc/clk?jk=7cfcbff520e13f55&fccid=c2a63affe8751868&vjs=3,Toronto,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,1,,1,1,1,,,,,,1,1,,,1
242,Equities Data Science Senior Analyst (AVP level),https://www.indeed.ca/rc/clk?jk=94d7536b0e74695b&fccid=5bcd1ef0a7f4fb99&vjs=3,Toronto,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,1,,1,,1,,
243,Manager Advanced Analytics,https://www.indeed.ca/rc/clk?jk=70780f208c48dbb2&fccid=b5583ca8df6a68c3&vjs=3,Toronto,,,,1,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,1,,,,,1,,,
244,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObv_bmrPPQg_-ZEFjEcfTXMR70vAAMAXug6sL5C8koUkQegN9MCWsGPdML2x564WyxfGwq5bsoQJEQ1TRsxAumaw5uURJETJZYQ_m1Oty-XdyI44Ulq7bPVZij_stma6ZhkM-U13v42hcJpK6lMxpUopOnZR0W2rOLDoEEQXZOy1grcKChqdcBELjFi6SVpc7jjlcjZd257dF3U6vaNwInD9Ic8MAkrPpF9FuJJA9g5rcPOd0GzXxUfdLXxjjgLczOhl8JO0k0Pq92XNrOlQ_dJUGaSF1CigvyVbRGi1eUYNCr2nHeY42vQKVAPEN9Be7PAR9oKAyqZhOP5B4DZa2TGO_UUsVbyfyoJ9u9icrq418op7nH87YnKdaE4QMjrFREwpB5LOnektRCkwTS1ATqcw=&p=21&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
245,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGcNA4_K8j7897YlU-WUarqCQWdKF7QflEsBN5QLCALpinAV-ewebdIk6EFGyUnjFp6AF0V6c9ASn4ytCdfXBcmLIzA9v85vP5b4sf2XE8Yk_D9tyWPk_n0E0_b34nTywoan49o-X9O-EshyjFgYualGx_LsSaoxFKgVoaxRZllTMoFFfLCY9YtC3B4s2nihrEudsxvMsawvwofyQtAKjoCy05I7u6CCFoUmHZaHML3f5GIqbi7ZJ0SlvopQViCrl0w==&p=22&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
246,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRsYzoKGGHetgh5CGmcZdU61Bm8w6VKF88L9KvmdCFhnK4cwq328EzCLefaUT2ycMP2LiTnpND9RoNZrYzqaMo_-VGv1xLBQNa2kQPn5lZLXIpjUb9l10xBQwLIgwu9BpNZWw_ZYKSeMBcrv4iPRnAcoEh3_sp-UqzB5ylBRo5FqfMKBscoM31J_Kn-UDn5lWRSQQsFSmv9flhZG0VpITS-gR9PMdrnQxUghhauhC7OkwDGKFhx-w03xweeKs28-M66bapQbIqbG7oGY31BvcAv4Pq2_qlSGYTsiLrP7ZB8F9I=&p=23&fvj=1&vjs=3,Toronto,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,
247,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uaszGk27W48vYt6ZyVwYsi3KOf3vA2dlWEc5p0LniZBYlsqlyZ8JTmRuqKBFV-ZVKXxy3NaQsR1rKP-w4VhFIoCOu68wXj7K_0BHZ99h4wUXD3s6N_jgHDzpJIs5aqZCoPjhfWQ04h0NEKt1EKmX1mQ7S_JDYYhQoHcUJWRCwHsO1p4DQkzx2STXSRMPBspmw1DO1KVX2wqKXnkR70msLx7Ztxk-PYgejTmwLeR-63QngD6y_n66GoFdh85heRoRvIbygBn3sVCiInPQDff2vXp2S1rkyqsX7DFm97TX2Iacv-3kiH5ORC0XHB2701v81HSA==&p=24&fvj=1&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,1,1,,,1,1,,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,,
248,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEaODTzWyOXL8q8oF-pW3blIJTNtJdEFpR0fHH_nyF3hJMFRVvXUDlX4pJR0rZvxqOtrgFPQrIoE369RuDdJ37xKCDPsxQBA9443hK2eX1xLhfpBX1XkTu2cxnDik-KG6RtjgMC9cyA6FhggA3-p51BnKS8nlZ-NCQ6qrPoqh0mnwH0ViluODXaxG9j6DhZMb5gqd8v0jpNS2xY_UmW9sOQqFVaocn0vXX-ZFeAYjuu5zBtdqLcFYd3MpAAswkLHftCIzuLDmcNEMdjXzVg49wNo07fLm9ZDVoU8DfazLWEI1md9pfJdFc_tYNo1_ax54R4DPKB0ls94Q65rpAK94TvnioL-z2QAG8WfEV6QHwIhCa6jaQmopWJ91aJRCOr8tzuT3yQbRLrxjY5X_WKiUiMMrjQBVlsPeKQ==&p=25&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
249,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBY1Q206FYLDEK45nm1F9Uobz7nfXBLXJBk0IxpPX8GAh1fEKkqD9yPr4v29cVDWROilf0YGlquSrgm9U75y22dirku4vc8_ZmJkQVEEN2Djj1xx2Q9JWBjaeiExjJduuqUUMwh0vsGpOkISLOywZlIBkhguAPou7bvwTkZqae8TKnaeFDkTz1XyTQBsET4av6kQmiTb9WHw1Sg8CIP33MBZoDnaeYMmb0DrO3Ll-9jE_nhzywKMprTPhVvu0JU3syfK1NZFGqrhSv2Gs3z0SwS9pyXEF22VHWw==&p=26&fvj=1&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
250,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-rbm1eEjho9Y5r19OH7Mbnmu5Onc6i17OhQ8GQjToxkIjVoU5woDvNFcdHQn7povYMWJE_DkUq9eSM0mAFvSQXDe0HX_vAf-v6tAfFvxtoQUUG7HQv0pEVm8xGduDmYtSN7vmGO29jHXBRWQ0UUrImylZe9kSeBisLuJPKWPpqBBPHd9ZZL2wBuaW-yh_ew6veDJi5RMasCXzd1bauMaB8Bqcl3begs-w_FKZ7bdkUZ4zA4T3HzBJtt7CEo9pTLuja_aMBbKD3M6eKP9dJ_W9vrGebDRo_VXiwa9F0eO_oyD3fH4KiPW1PTgvGCx9OSTvzjtQK7SuNtEqWDxZ6BkQPPsIHUlSOZDNCsSB-5YGCrPujQxQPFOj1DzLvR7fuzhNijnNuhNnOcoXEqzszt1LOvQZdF92JI97A=&p=27&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
251,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYzcxHjwTgG1WX1AAfBfKoHZUQdDu3136h9viw_0N9DW_Y-oIUl0JnUI77bB1SGs6238ACaj9vDJ45yRau5q4Jbr25cWYTudf6IpRlftvOPdNquyqzsPcRNcXGN6bbf6BYyvtcHLCGEnUr3cB8N-Yeh_KvYNqCnfJ2s0itUyAbHwaddpLdvACdxNJZePQj6ISkXiYGIErglvPzQQ9LM6E45wLabfB7MxwJ8AuzZ7tOdnYtj-vpKzntPGMzDG0pjq_SqMGAP9vVCiH-rXQNvbzbdtF9QuZo9i094MJOSa7nHh0KHqb-1jcb4Rw7j1Pcxb5bSMoQrxDcyjc6KTqlzNW53FQ3sN2UeTb2RATma-eV5X3dNax4rLzp9RjV6jeSnQZoImHaH4t1pa8902TPczqdXkZ27ti24_N8WHzZwOcOa5XdC5Gm8VvOsBSYF78HP2x9AFFPiARw9FfbJUpktYDNKfk&p=0&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
252,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-qcJFR2MnpBx5gN1vhyFT5oxz78SpQgrpDWQeRcMl_JtqY0SBa0Ka_cO6kEvp8Y5lIZViPeaQdwxARTWJYVlD9a4MXfcaIk0lAKpHm9Rb8a_nBPz6T8OJO_hIUC19cRFQeR76GO2JmoBY2rqhK8bU-9xS1d98xj91nZz04RIJczDRUMXzewEUmEozyBp7b9GRGM5MeTfUXoF_G44CQtXNlmYt6ErCeXu8QX8zZ3mzZ8DZ1QdENbpFXC5F3FVRCKYaHxWMaS4U9NnR6-qG09W-jLplHOoLnVCs6rBvNnx3mik2i6LHGJrsdqY4D9TfVphtRv5Csz-dEX9BeN8aCBTVbO8phuEoF30HDCm73PQPebvIZ1Xm0dsiakhWKPgKyFic_yq5LTe21yFjWYmyz3RVmkOmIA9kXaI4Q=&p=1&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
253,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGYDtFopRDxL0jiwC9Jfq_XsQJkiegg5fzzKEev3wOX1xkA7CfpHhH0T75zF3U19lIEn1wMFTHuSL1aoD00eWJW9LtbhSF7AkGvfMBSaPIh1YN_NGeASqzJXsI36Ko56SbyL7AJN45JXdVRk4IBiF0of1lPm9ncWl6iYbP_LWYNOhiKtmJ4wZVDg4n5iMpxSW1SLAcyqqJA8EsTkp7sUiWXxtpEzH4yS88hSelMUKb_Y5Km6VOPjrzs0V2IzYKGf8Lw==&p=2&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
254,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObmc8pI0hoPTH_2NGZmRB0L3LwBnptBFZLF8DZEubI7sudrI6gzw-Sb5JOl81CnTzpdfliW6m4wTj6tf8isJN-o7-vhhPaRlVPQNAClWNaq7iyWw8gGLPrH_ui3KppnsN2R2h0El1OV-D3xxYBnTdIo57etanf4A2xOL-57juKdFA1SyFKT56b3kvSR7PlLnn0WEuKxqnx2yP6lHxdr4MotQwwOQOiLQPK_Yetj7IUZTdWd3xcdyTi0qJlri5BaEsoApHmHVfxxw3PFrE_zxXuCFPjF3_yIzmabjQGKItKoEfE5a6CysHjstwOl0m6Wwlly20Prty_yQ27x0ZkBuXSp02fSi8V6GTxRnzXXr2YjoK47qx8hNuAc4v7GLiAjQa9HLwLUnEEZsbqzaQ158NlK0=&p=3&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
255,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRs_D7JQakjlbBCEKWvFFDmBGykZl-MFHkB_n1fBqVDFNhKyNwloUhP5qahXuJOJKuo1PlvmWXRjGxWhuijUOGGyb2Utfvn7V9uLJFF44s9HPge0Ov75fsc8BUebZW0GtOjnMhiJIx5M4zUEsYw0-2vahYOjAGK-tToyCPJ46rh-mEtreRVkOmPru4yoKm0jnto_2znCFxo_EOpNU8m-6qHt9TvVgglwb1nCLJvRzr_mooJXSX_MzgkKlcixQyZhpiZa4RNd220sD3ruQ0nbfdG2gL1cqgLjfRAqRkCgjCmvp8=&p=4&fvj=1&vjs=3,Toronto,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,
256,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uaszGk27W48vYtHJUMlefn259lpX2ZHdaB0SAg3fJu-5ZcqxornH07wA9j6_qMvbDvK-q-1NSNKT3LbcN26apYuSCiUk1DvNzeoVPbiLzrRh3ke7Pz2-zIKKCbi3Ja78v7W_1BzspkWtXO1d2NaY-zRLD3MgXzpfh-7wnvw6mMS9h0Oz3D6gpQLHuImbCOs6v-3_ESI6PltO6hYET4y1og-A5mwtgOccAqXmCF-ZSCOdIifhtihmt1g01NEJltmQm0LOYnMFc23Nzp9WfJWW3n1aqVk48JBMVwVnz8L9kovvFHh4LkW7uLcCBtWwrao1YONQ==&p=5&fvj=1&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,1,1,,,1,1,,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,,
257,"Sr. Applied Scientist, Alexa Speech",https://www.indeed.ca/rc/clk?jk=4649c5c26aadd454&fccid=fe2d21eef233e94a&vjs=3,Toronto,1,,,1,,1,,1,,,,,,,,,1,,,,,,1,,,,,,,1,1,,,,,,,,,,,,1,1,,1,,,,,,1,,1,,
258,Kantar Analytics ROI Marketing Mix Modeling Lead,https://www.indeed.ca/rc/clk?jk=4c17ee1ce3564758&fccid=fc0eeff012676923&vjs=3,Toronto,,,,1,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,1
259,"Cardinal Path | Director, Data Science",https://www.indeed.ca/rc/clk?jk=b9a34c2976713cca&fccid=9834e576343ebcc2&vjs=3,Toronto,1,1,,1,1,,,,,1,1,,1,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,1,,1,,
260,"Director, Head of Data Science for Manufacturing Technologies- Toronto/ON",https://www.indeed.ca/rc/clk?jk=a2075ec1a989fc11&fccid=5d3ed74ca4598964&vjs=3,Toronto,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,1,,,
261,Sr Data Analyst Engineer - DealerTrack Canada,https://www.indeed.ca/rc/clk?jk=e0ea3b69ae166c5d&fccid=2ca7392810684c2b&vjs=3,Toronto,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,1,,,,,,,1,,,,
262,Senior Data Engineer,https://www.indeed.ca/rc/clk?jk=38ceed478d6c5c9e&fccid=82179ab8760b598c&vjs=3,Toronto,,,,1,,,1,,,1,,,1,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,
263,"Analyst, Actuarial, Rewards and Analytics, Life Insurance",https://www.indeed.ca/rc/clk?jk=d0b4a3b011ab2cc0&fccid=9e215d88a6b33622&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,1
264,Software Engineer ?€? AI/Machine Learning,https://www.indeed.ca/rc/clk?jk=aee4593f521f0e68&fccid=2aeca20b468ba6df&vjs=3,Toronto,,,,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,1,,1,,,,,,,,1,,1,1,,,,,1,1,1,,
265,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=64abacac5955f575&fccid=915b1c0ee87e5e8a&vjs=3,Toronto,1,1,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,
266,"Engineering Manager, Machine Learning",https://www.indeed.ca/rc/clk?jk=cfae24082a4ef94f&fccid=cb94cfaf4856cc5b&vjs=3,Toronto,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,1,,
267,"Manager, AI Strategy - Supply Chain & AI, Omnia AI",https://www.indeed.ca/rc/clk?jk=04ed760be5217a13&fccid=9e215d88a6b33622&vjs=3,Toronto,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,1,,1,1,1,,1
